metric_id,campaign_id,impressions,clicks,conversions,bounces,metric_date
4678,565,16992,1461,728,967,2017-03-23
4679,565,8632,577,406,373,2017-03-31
4680,565,23792,892,509,222,2017-03-22
4681,565,17670,1669,118,1409,2017-03-19
4682,565,15669,346,217,37,2017-03-21
4683,565,11044,733,621,680,2017-03-27
4684,565,13595,958,484,23,2017-03-20
4685,565,5286,477,360,291,2017-03-30
4686,565,17867,1767,1593,613,2017-04-01
4687,565,3074,351,313,301,2017-03-24
4688,565,20935,854,438,160,2017-03-18
4689,565,16802,661,504,116,2017-03-26
4690,565,5074,510,207,178,2017-04-04
4691,566,19642,796,232,36,2016-08-23
4692,566,16214,906,762,611,2016-08-17
4693,566,20361,1563,2,470,2016-08-14
4694,566,13600,1495,671,284,2016-08-25
4695,566,19797,1094,684,277,2016-08-18
4696,566,7610,388,370,22,2016-08-28
4697,566,3699,80,43,80,2016-08-22
4698,566,17505,1662,1378,586,2016-08-16
4699,566,3433,160,111,100,2016-08-15
4700,567,24825,1812,1068,346,2017-09-18
4701,567,15336,848,746,620,2017-09-08
4702,567,15813,968,217,860,2017-08-27
4703,567,18971,1614,674,297,2017-09-07
4704,567,3435,244,187,237,2017-09-19
4705,567,24970,891,182,679,2017-08-15
4706,567,5685,197,125,140,2017-08-24
4707,568,16590,658,321,336,2016-03-13
4708,568,10292,429,183,425,2016-04-09
4709,568,21490,1122,523,560,2016-03-25
4710,568,21641,1376,11,1028,2016-03-27
4711,568,16944,920,821,265,2016-03-24
4712,568,24205,910,609,34,2016-03-16
4713,568,13071,274,47,248,2016-03-28
4714,568,22039,2438,1542,1670,2016-04-14
4715,568,21684,1483,298,1152,2016-04-13
4716,568,3617,406,260,141,2016-03-14
4717,568,22428,2630,2320,71,2016-04-07
4718,568,3346,108,32,104,2016-03-31
4719,568,10022,862,760,231,2016-03-15
4720,569,6653,475,289,231,2016-07-08
4721,569,13186,1058,1024,401,2016-07-12
4722,569,6395,645,280,31,2016-07-07
4723,569,11028,641,567,561,2016-07-11
4724,569,13970,513,429,57,2016-07-14
4725,569,7155,206,12,51,2016-07-09
4726,570,19789,2180,115,1590,2016-07-30
4727,570,11568,1325,604,251,2016-07-22
4728,570,19938,570,152,193,2016-07-10
4729,570,7960,231,183,106,2016-07-13
4730,570,19896,594,101,348,2016-07-16
4731,570,9416,724,176,501,2016-08-03
4732,570,12817,1496,169,647,2016-08-06
4733,570,5745,483,381,192,2016-07-07
4734,570,20240,834,493,321,2016-07-15
4735,570,19639,469,431,311,2016-07-21
4736,570,19671,1126,808,151,2016-07-25
4737,570,16139,1191,766,401,2016-07-31
4738,570,13819,320,14,34,2016-08-05
4739,571,5887,685,418,208,2017-12-05
4740,571,18976,1603,1047,1376,2017-12-03
4741,571,24642,914,631,502,2017-11-25
4742,571,7098,355,120,255,2017-11-21
4743,571,16123,1318,901,553,2017-12-11
4744,571,6466,323,320,52,2017-11-29
4745,571,5294,364,342,9,2017-12-01
4746,571,4688,249,151,180,2017-12-02
4747,572,24005,2418,1778,347,2016-12-03
4748,572,22351,978,521,330,2016-12-05
4749,572,9775,223,29,108,2016-11-20
4750,572,23728,2564,1732,601,2016-12-04
4751,572,22627,670,125,492,2016-11-19
4752,573,7177,368,335,171,2016-10-26
4753,573,20564,2118,118,1580,2016-11-02
4754,573,3891,307,267,87,2016-10-27
4755,573,12557,1282,1125,749,2016-11-09
4756,573,10545,765,248,699,2016-11-08
4757,573,4899,246,143,143,2016-10-28
4758,573,17837,729,26,28,2016-11-01
4759,573,11374,1254,692,5,2016-11-05
4760,574,22540,2262,566,1159,2017-06-06
4761,574,4632,455,145,262,2017-05-12
4762,574,18808,1167,678,627,2017-05-10
4763,574,14817,1580,433,1111,2017-06-05
4764,574,21716,2278,427,1154,2017-05-24
4765,574,20163,1906,1738,315,2017-06-07
4766,574,15440,1332,423,112,2017-05-26
4767,574,20403,1898,1686,1798,2017-06-04
4768,574,7920,538,222,221,2017-05-28
4769,574,18755,1476,1282,864,2017-05-11
4770,574,19387,1815,987,737,2017-05-22
4771,575,7604,483,18,180,2016-05-07
4772,575,19347,2065,410,1019,2016-05-08
4773,575,3818,344,177,183,2016-05-04
4774,575,23168,556,320,46,2016-05-02
4775,575,16261,1840,1820,1831,2016-05-10
4776,575,19938,1034,187,537,2016-05-03
4777,575,10926,1112,139,190,2016-05-05
4778,576,9042,526,350,200,2018-01-07
4779,576,9311,556,519,155,2018-01-10
4780,576,11988,765,520,36,2018-01-04
4781,576,18454,1697,424,1517,2018-01-06
4782,576,12474,1190,137,904,2018-01-05
4783,576,3745,362,146,12,2017-12-31
4784,576,5524,601,26,515,2018-01-01
4785,576,6320,609,141,95,2018-01-11
4786,577,18168,689,322,508,2017-02-14
4787,577,22976,1702,1690,1335,2017-02-15
4788,577,15971,373,271,323,2017-02-18
4789,577,10064,957,526,734,2017-02-12
4790,577,15642,979,810,194,2017-02-26
4791,578,22600,1459,343,196,2017-06-23
4792,578,23883,706,385,418,2017-06-24
4793,578,17971,874,602,840,2017-07-15
4794,578,13978,460,61,442,2017-07-02
4795,578,22132,2032,1237,511,2017-06-22
4796,578,22908,2576,520,1469,2017-07-06
4797,578,21380,848,495,600,2017-07-13
4798,578,3712,210,102,178,2017-07-01
4799,578,8238,357,242,80,2017-06-20
4800,578,16657,1293,708,776,2017-06-19
4801,578,21527,2075,1869,58,2017-07-11
4802,578,22548,888,631,747,2017-06-27
4803,579,5069,161,102,109,2016-03-26
4804,579,24879,1301,420,633,2016-03-07
4805,579,22975,2359,144,1356,2016-03-11
4806,579,14717,1299,160,625,2016-04-06
4807,579,6784,281,150,270,2016-04-01
4808,579,16468,1200,1103,88,2016-03-15
4809,579,24946,1407,290,885,2016-04-02
4810,579,19281,1529,1447,108,2016-03-27
4811,579,5438,381,119,215,2016-03-08
4812,580,22800,807,469,652,2017-08-08
4813,580,3246,269,13,17,2017-08-10
4814,580,7601,724,649,519,2017-08-09
4815,580,24761,914,658,891,2017-08-12
4816,580,21109,1560,1050,1460,2017-08-07
4817,580,4940,484,75,237,2017-08-19
4818,581,3715,186,151,104,2016-02-12
4819,581,24059,1410,994,122,2016-01-29
4820,581,4373,342,168,58,2016-02-04
4821,581,13459,1170,82,665,2016-01-24
4822,581,12466,893,173,433,2016-01-26
4823,581,11279,628,358,220,2016-01-16
4824,581,7623,824,296,357,2016-01-30
4825,582,21536,870,566,332,2016-09-22
4826,582,23782,1696,184,807,2016-09-14
4827,582,4838,177,106,131,2016-09-21
4828,582,8991,720,579,520,2016-08-30
4829,582,19191,812,802,784,2016-09-08
4830,582,12048,803,251,523,2016-09-20
4831,582,11927,1075,722,813,2016-09-03
4832,582,3432,198,39,70,2016-09-15
4833,582,17997,1813,1060,1366,2016-08-27
4834,583,11838,1360,1216,722,2017-11-02
4835,583,15955,1196,534,1196,2017-10-31
4836,583,15396,707,196,237,2017-10-25
4837,583,15853,1237,1174,291,2017-11-05
4838,583,5833,154,34,5,2017-10-26
4839,583,10759,823,12,513,2017-10-29
4840,583,3162,110,51,12,2017-10-27
4841,583,5071,175,1,124,2017-11-04
4842,583,21825,1468,1030,1301,2017-10-28
4843,583,19450,1809,881,699,2017-10-30
4844,583,14677,1390,261,380,2017-11-01
4845,583,23791,2371,272,1779,2017-11-03
4846,584,16679,882,18,801,2016-12-23
4847,584,7734,554,176,400,2016-12-27
4848,584,16995,344,21,282,2016-12-19
4849,584,13021,1190,988,609,2016-12-18
4850,584,17747,1151,573,449,2016-12-12
4851,584,4708,315,72,310,2017-01-01
4852,584,9896,1136,931,594,2017-01-04
4853,584,21542,682,416,417,2016-12-28
4854,585,5802,462,141,59,2016-05-17
4855,585,9179,666,394,606,2016-05-25
4856,585,20387,1748,368,1599,2016-05-16
4857,585,4669,167,113,8,2016-05-24
4858,585,19261,1554,393,721,2016-05-18
4859,585,19799,1790,831,1132,2016-05-15
4860,585,22683,740,295,285,2016-05-23
4861,585,12736,275,269,97,2016-05-22
4862,585,11956,931,589,786,2016-05-26
4863,586,14674,1118,463,1083,2017-08-16
4864,586,19332,1590,1551,354,2017-08-14
4865,586,20685,2112,628,1395,2017-08-17
4866,586,10569,855,696,327,2017-08-27
4867,586,8980,262,14,186,2017-08-24
4868,587,16654,1204,423,967,2017-09-03
4869,587,6027,684,51,209,2017-08-07
4870,587,11261,834,27,394,2017-08-28
4871,587,16640,534,221,152,2017-08-20
4872,587,17318,2052,454,1150,2017-08-16
4873,587,23701,538,398,414,2017-08-14
4874,587,13291,1197,897,672,2017-08-27
4875,587,6424,266,98,201,2017-08-13
4876,587,19698,2206,1173,89,2017-08-03
4877,587,14875,1344,359,534,2017-08-25
4878,587,21158,1185,652,1091,2017-09-09
4879,587,19592,2100,1748,155,2017-08-12
4880,588,16654,1419,841,1258,2016-11-19
4881,588,7229,761,717,240,2016-11-17
4882,588,13632,1128,630,115,2016-11-13
4883,588,6874,584,172,431,2016-11-11
4884,588,11666,974,3,727,2016-11-09
4885,589,5464,316,132,62,2016-11-28
4886,589,19504,1864,1712,123,2016-11-02
4887,589,11354,1020,707,654,2016-11-16
4888,589,21721,561,199,153,2016-11-14
4889,589,9863,392,245,293,2016-11-22
4890,589,10537,911,641,136,2016-11-17
4891,589,14575,1323,636,267,2016-11-13
4892,589,22376,1008,906,169,2016-11-08
4893,589,15552,1177,742,529,2016-10-27
4894,589,17912,826,145,651,2016-11-29
4895,589,5865,359,302,13,2016-11-19
4896,590,20700,551,201,413,2016-02-11
4897,590,21072,974,811,907,2016-02-13
4898,590,5620,578,40,178,2016-02-12
4899,590,14072,1365,20,1099,2016-02-16
4900,590,22535,1076,46,361,2016-02-06
4901,590,21162,1257,329,733,2016-02-10
4902,590,11126,821,730,424,2016-02-07
4903,590,7014,179,20,150,2016-02-17
4904,590,20677,1952,1240,1826,2016-02-08
4905,590,21481,1084,418,486,2016-02-14
4906,590,7511,670,282,319,2016-02-15
4907,590,7435,166,126,109,2016-02-09
4908,591,18900,1210,650,915,2017-08-18
4909,591,5399,225,36,198,2017-08-27
4910,591,13186,1221,723,630,2017-08-15
4911,591,16104,399,319,352,2017-08-09
4912,591,21785,1120,928,281,2017-08-28
4913,591,10020,791,180,492,2017-08-08
4914,591,13820,1258,736,341,2017-08-10
4915,591,16264,1110,381,1036,2017-08-13
4916,591,15664,1035,387,506,2017-08-22
4917,591,22253,1153,159,866,2017-08-12
4918,591,7882,305,119,264,2017-08-26
4919,591,6288,355,100,223,2017-08-14
4920,591,22536,1037,442,399,2017-08-17
4921,591,8021,771,720,68,2017-08-20
4922,592,14070,1466,1277,794,2016-06-28
4923,592,4796,328,168,270,2016-07-05
4924,592,3347,257,190,136,2016-07-04
4925,592,19836,551,78,311,2016-07-03
4926,592,22166,2484,2475,1902,2016-07-06
4927,593,5997,232,160,150,2016-05-08
4928,593,23910,2004,1067,1357,2016-04-29
4929,593,10644,741,158,592,2016-05-03
4930,593,18935,2233,1682,1950,2016-05-06
4931,593,21115,2458,1637,647,2016-04-27
4932,593,20487,1404,562,1399,2016-04-28
4933,593,5661,619,235,164,2016-04-26
4934,593,17853,1806,220,1452,2016-05-05
4935,593,14433,789,474,522,2016-04-30
4936,593,18014,880,758,602,2016-05-04
4937,593,10343,327,164,98,2016-05-02
4938,593,18105,1794,651,1021,2016-05-07
4939,593,3774,298,234,212,2016-05-01
4940,594,5235,438,60,97,2016-06-24
4941,594,8109,784,335,734,2016-07-04
4942,594,24774,1590,1315,214,2016-07-05
4943,594,22221,2285,1043,126,2016-06-25
4944,594,9577,1070,901,252,2016-07-02
4945,594,15647,1534,368,1398,2016-07-07
4946,594,8788,450,262,432,2016-06-28
4947,594,23606,2271,868,1634,2016-06-29
4948,594,16730,545,69,135,2016-06-30
4949,594,23818,2525,1861,322,2016-06-26
4950,594,16751,1400,971,66,2016-06-21
4951,594,5159,111,30,58,2016-07-01
4952,594,3348,329,255,104,2016-07-06
4953,595,3401,236,207,59,2017-09-24
4954,595,8678,843,517,296,2017-10-03
4955,595,16955,1396,964,866,2017-09-18
4956,595,8963,212,112,199,2017-09-25
4957,595,16568,928,162,200,2017-09-12
4958,595,13396,330,229,138,2017-09-11
4959,595,9744,637,96,114,2017-09-27
4960,595,23144,890,592,116,2017-09-08
4961,595,11127,1306,195,1213,2017-09-29
4962,596,5266,489,32,47,2016-06-25
4963,596,9138,1095,29,53,2016-06-23
4964,596,18253,1757,715,1602,2016-06-26
4965,596,10260,829,54,620,2016-06-20
4966,596,8046,359,111,287,2016-06-19
4967,596,4444,234,123,1,2016-06-21
4968,596,6835,764,197,622,2016-06-18
4969,596,23795,1361,766,940,2016-06-22
4970,596,10204,735,416,571,2016-06-24
4971,597,10489,434,372,65,2016-03-27
4972,597,15835,1153,934,409,2016-03-21
4973,597,13205,936,672,723,2016-03-16
4974,597,20627,2419,838,1767,2016-03-18
4975,597,12471,1462,376,594,2016-03-12
4976,597,22270,811,579,556,2016-03-23
4977,597,14375,783,560,351,2016-03-19
4978,597,15663,1813,1152,1675,2016-03-20
4979,597,5765,568,213,292,2016-03-07
4980,597,16886,1213,930,828,2016-03-15
4981,597,10054,273,89,152,2016-03-30
4982,597,12514,1448,508,474,2016-03-13
4983,597,16506,1252,791,8,2016-03-22
4984,598,9430,752,247,398,2017-05-05
4985,598,7059,270,107,124,2017-05-13
4986,598,9789,313,245,60,2017-05-12
4987,598,11233,1298,1265,598,2017-04-30
4988,598,15187,640,436,538,2017-04-27
4989,598,20045,1517,925,1097,2017-05-09
4990,598,13414,537,223,124,2017-05-07
4991,598,17851,1019,870,181,2017-05-14
4992,598,15173,664,430,218,2017-05-16
4993,599,6966,664,615,113,2017-07-10
4994,599,17597,1622,1308,607,2017-07-01
4995,599,23083,1002,680,558,2017-07-03
4996,599,10789,314,311,277,2017-07-04
4997,599,5661,309,37,187,2017-07-08
4998,599,12312,1233,767,512,2017-06-30
4999,599,19941,1642,1276,540,2017-07-07
5000,600,11083,725,83,106,2016-08-04
5001,600,13917,979,539,943,2016-07-31
5002,600,6138,188,21,142,2016-08-03
5003,600,9910,288,235,100,2016-08-14
5004,600,20408,1552,1261,178,2016-08-08
5005,600,6517,300,65,282,2016-07-28
5006,600,18679,1551,1036,555,2016-08-16
5007,600,3382,156,150,109,2016-08-18
5008,600,22343,2050,752,803,2016-08-09
5009,600,5469,637,95,13,2016-08-12
5010,600,20517,2213,127,336,2016-08-07
5011,600,9160,1027,176,945,2016-08-11
5012,600,9220,445,173,247,2016-08-05
5013,601,9406,662,275,517,2017-01-24
5014,601,18003,1374,396,987,2017-01-22
5015,601,4942,185,106,52,2017-01-25
5016,601,10989,1001,903,709,2017-01-27
5017,601,10512,786,289,514,2017-01-20
5018,601,19066,1759,1657,737,2017-01-19
5019,601,11148,491,412,192,2017-02-01
5020,601,17791,1950,1581,1766,2017-01-28
5021,601,21616,1383,721,1181,2017-01-21
5022,601,13778,368,199,106,2017-02-02
5023,601,10859,628,107,203,2017-01-26
5024,601,4530,295,225,31,2017-01-29
5025,601,3348,338,138,69,2017-01-30
5026,601,18511,484,46,431,2017-02-03
5027,602,22322,1737,1710,1636,2017-08-30
5028,602,3108,116,40,115,2017-09-04
5029,602,12611,679,326,174,2017-08-29
5030,602,21222,424,227,356,2017-08-31
5031,602,21735,2210,1901,201,2017-09-07
5032,602,21176,872,846,640,2017-09-06
5033,602,4137,202,100,118,2017-09-02
5034,602,22431,2500,2497,141,2017-09-03
5035,602,5665,116,36,76,2017-09-05
5036,603,16808,770,179,30,2016-02-11
5037,603,22705,576,566,31,2016-02-16
5038,603,4786,297,5,252,2016-02-07
5039,603,4427,531,494,6,2016-02-09
5040,603,19699,870,208,803,2016-01-28
5041,603,15029,805,97,787,2016-02-14
5042,603,12861,663,231,223,2016-02-19
5043,603,24854,2692,2341,2047,2016-02-04
5044,603,24588,1292,769,1082,2016-02-15
5045,603,19656,486,348,183,2016-01-26
5046,603,23629,2405,1178,2211,2016-02-08
5047,603,24109,624,499,86,2016-02-18
5048,603,22906,2056,922,1035,2016-02-06
5049,604,11748,982,85,710,2016-11-19
5050,604,15661,360,94,277,2016-12-02
5051,604,17747,1556,1131,1216,2016-11-30
5052,604,19647,1598,351,221,2016-12-03
5053,604,17357,928,63,470,2016-11-18
5054,604,9849,1017,855,982,2016-12-01
5055,604,13977,1484,1088,774,2016-11-22
5056,604,15528,1621,542,1024,2016-11-16
5057,604,17859,908,893,627,2016-11-21
5058,604,4748,475,11,48,2016-11-26
5059,604,10000,683,655,381,2016-11-27
5060,605,17906,1165,658,1028,2016-06-21
5061,605,17329,1633,1283,1545,2016-06-30
5062,605,5410,561,410,163,2016-06-13
5063,605,9561,734,225,33,2016-06-14
5064,605,24299,2045,1321,1730,2016-07-09
5065,605,12678,522,17,500,2016-07-10
5066,605,10986,1052,843,257,2016-07-16
5067,605,4290,166,144,31,2016-07-04
5068,605,17710,1477,1146,65,2016-06-15
5069,605,11238,857,528,453,2016-06-17
5070,605,4025,172,28,29,2016-06-28
5071,605,23868,2324,2169,718,2016-07-05
5072,605,22878,632,74,144,2016-07-01
5073,605,15709,968,42,907,2016-07-03
5074,605,18446,1529,1390,1382,2016-06-27
5075,606,21794,1882,527,550,2016-09-04
5076,606,6571,735,101,455,2016-08-24
5077,606,7996,560,107,503,2016-09-05
5078,606,21854,776,728,598,2016-09-14
5079,606,13190,327,0,45,2016-09-18
5080,606,22151,599,66,263,2016-09-30
5081,607,13062,1204,456,424,2017-06-26
5082,607,9548,1025,408,85,2017-07-09
5083,607,16290,769,644,571,2017-07-17
5084,607,19423,1584,428,414,2017-07-03
5085,607,16903,1102,333,838,2017-07-15
5086,607,8774,772,167,146,2017-08-01
5087,607,7815,780,311,358,2017-06-28
5088,608,23903,1352,642,1219,2016-01-22
5089,608,20234,1770,28,1400,2016-01-15
5090,608,18389,621,7,245,2016-01-21
5091,608,22238,2273,213,1744,2016-01-31
5092,608,21091,1026,756,87,2016-01-09
5093,608,20043,1244,298,45,2016-01-24
5094,608,4876,422,8,48,2016-01-30
5095,608,5863,557,144,380,2016-01-27
5096,608,14114,997,641,908,2016-01-23
5097,608,20612,1707,1199,1580,2016-02-02
5098,608,10252,645,397,240,2016-02-03
5099,608,23828,1655,104,975,2016-01-19
5100,608,10472,766,716,559,2016-02-05
5101,609,3484,270,67,169,2016-09-07
5102,609,16342,1849,90,501,2016-08-26
5103,609,5657,554,544,135,2016-09-18
5104,609,4357,307,47,179,2016-08-22
5105,609,24186,700,659,307,2016-09-04
5106,609,21789,1867,72,147,2016-08-14
5107,610,14378,774,539,576,2017-11-19
5108,610,12016,524,339,204,2017-11-13
5109,610,9871,1020,570,265,2017-11-20
5110,610,20391,996,162,540,2017-11-11
5111,610,23913,1519,297,1407,2017-11-18
5112,610,16098,1479,958,1454,2017-11-10
5113,610,18796,1262,1130,490,2017-11-14
5114,610,22352,2542,1996,1919,2017-11-21
5115,610,16203,491,359,119,2017-11-17
5116,610,12690,1492,519,248,2017-11-16
5117,610,3928,314,241,168,2017-11-15
5118,610,15591,1101,48,193,2017-11-23
5119,611,14231,1442,726,652,2017-06-20
5120,611,19943,1472,1055,1071,2017-06-30
5121,611,24585,1903,491,1333,2017-06-19
5122,611,7001,262,166,102,2017-06-07
5123,611,3824,184,81,7,2017-06-08
5124,611,18418,2093,2061,1750,2017-06-12
5125,611,17269,714,496,544,2017-06-27
5126,611,17269,646,272,332,2017-06-28
5127,611,21033,1322,1278,125,2017-06-14
5128,611,7736,851,49,223,2017-06-10
5129,612,18226,1919,538,1034,2017-11-06
5130,612,18484,1054,1022,526,2017-10-28
5131,612,11924,394,58,220,2017-10-12
5132,612,8270,793,377,21,2017-11-05
5133,612,19960,1196,206,152,2017-10-14
5134,612,22385,2120,2108,231,2017-10-11
5135,612,18914,627,568,500,2017-10-07
5136,612,5821,467,300,184,2017-10-16
5137,612,5233,331,48,107,2017-10-08
5138,612,9392,629,495,17,2017-10-09
5139,612,23267,514,162,262,2017-10-18
5140,612,16299,842,685,352,2017-11-08
5141,612,12753,1301,526,887,2017-10-29
5142,612,7367,150,117,67,2017-11-09
5143,613,21856,2315,685,1722,2017-11-30
5144,613,13166,1520,937,312,2017-11-19
5145,613,15845,665,454,236,2017-11-22
5146,613,8749,436,74,37,2017-11-15
5147,613,14148,431,399,281,2017-11-21
5148,613,9636,1104,725,485,2017-12-17
5149,613,18412,463,315,182,2017-12-02
5150,614,21034,2384,1832,170,2016-04-19
5151,614,16696,1207,67,258,2016-04-22
5152,614,13911,1445,1121,1375,2016-04-29
5153,614,14908,1438,709,51,2016-04-18
5154,614,14877,1724,709,6,2016-04-25
5155,614,12227,1202,402,1058,2016-04-30
5156,614,16230,1031,368,949,2016-05-01
5157,614,3011,298,113,207,2016-04-24
5158,614,23568,1484,566,469,2016-04-27
5159,614,16941,1402,625,301,2016-04-21
5160,614,17326,897,384,760,2016-04-26
5161,614,18537,1173,1133,299,2016-04-20
5162,614,5401,260,191,245,2016-04-28
5163,614,17180,1928,1205,1713,2016-05-02
5164,614,17868,471,378,219,2016-04-23
5165,615,20276,439,74,209,2017-05-31
5166,615,13759,442,210,372,2017-06-03
5167,615,24286,2853,1236,2272,2017-06-05
5168,615,21735,436,226,140,2017-05-24
5169,615,23525,514,509,103,2017-06-02
5170,615,23501,1772,1396,750,2017-05-25
5171,615,15438,866,839,783,2017-06-07
5172,615,18882,818,294,397,2017-05-26
5173,615,12518,299,213,248,2017-06-04
5174,615,18886,1979,224,592,2017-05-29
5175,615,24418,1990,386,1069,2017-06-01
5176,616,22222,1993,703,319,2016-08-25
5177,616,12988,690,646,616,2016-08-24
5178,616,3003,206,170,155,2016-08-27
5179,616,21921,2115,1125,1945,2016-08-23
5180,616,16068,779,345,181,2016-08-21
5181,617,16428,1631,1177,1208,2016-05-27
5182,617,10060,1143,653,28,2016-05-31
5183,617,20244,2416,694,1176,2016-06-04
5184,617,18277,857,856,551,2016-06-07
5185,617,22769,1464,348,1058,2016-06-03
5186,617,10598,324,83,28,2016-06-06
5187,617,12504,1316,889,960,2016-05-24
5188,617,6182,236,193,108,2016-05-28
5189,617,11051,814,325,280,2016-05-30
5190,617,6707,285,70,21,2016-06-02
5191,617,24875,1683,60,1340,2016-05-25
5192,617,22406,802,238,61,2016-06-01
5193,617,18433,523,317,475,2016-05-26
5194,617,21808,2277,2079,1834,2016-05-29
5195,617,14978,980,535,541,2016-06-05
5196,618,11765,900,3,110,2017-04-17
5197,618,16482,453,20,437,2017-04-11
5198,618,9708,935,297,232,2017-04-14
5199,618,12327,264,20,196,2017-04-15
5200,618,10464,1230,545,380,2017-04-08
5201,618,3886,178,4,160,2017-04-13
5202,618,24310,805,170,568,2017-04-12
5203,618,11324,1238,725,1114,2017-04-07
5204,618,4019,415,292,252,2017-04-06
5205,618,20554,1274,923,975,2017-04-10
5206,618,3471,313,166,45,2017-04-16
5207,618,22562,1699,1683,843,2017-04-09
5208,618,11506,1180,307,75,2017-04-05
5209,619,3903,227,97,110,2017-07-04
5210,619,18080,1478,730,1434,2017-06-21
5211,619,13192,378,377,353,2017-06-12
5212,619,18566,704,237,353,2017-06-26
5213,619,5556,239,133,175,2017-06-16
5214,619,9682,656,546,227,2017-06-24
5215,619,4838,104,101,48,2017-07-01
5216,619,13980,721,23,194,2017-07-02
5217,619,3925,147,110,75,2017-06-19
