OrderID,CustomerID,OrderDate,ShippingDate,ExpectedDeliveryDate,ActualDeliveryDate,ShippingTierID,SupplierID,OrderChannel
OR-004231,CUST-02030,2016-01-30 13:29:00+00:00,2016-01-30 13:36:00+00:00,2016-01-30 13:54:00+00:00,2016-01-30 14:01:00+00:00,SHP-004,SUP-07,Retail PoS
OR-004232,CUST-08350,2021-11-08 20:42:00+00:00,2021-11-18 17:18:00+00:00,2021-11-30 16:58:00+00:00,2021-12-11 02:14:00+00:00,SHP-001,SUP-01,Online
OR-004233,CUST-12087,2021-12-17 18:02:00+00:00,2021-12-21 21:10:00+00:00,2022-01-02 16:50:00+00:00,2022-01-25 03:05:00+00:00,SHP-001,SUP-05,Online
OR-004234,CUST-01008,2021-11-26 09:29:00+00:00,2021-11-26 09:35:00+00:00,2021-11-26 09:54:00+00:00,2021-11-26 10:04:00+00:00,SHP-004,SUP-01,Retail PoS
OR-004235,CUST-12163,2024-01-13 07:53:00+00:00,2024-01-13 07:58:00+00:00,2024-01-13 08:18:00+00:00,2024-01-13 08:31:00+00:00,SHP-004,SUP-04,Retail PoS
OR-004236,CUST-05748,2021-10-10 11:36:00+00:00,2021-10-15 07:26:00+00:00,2021-10-26 01:28:00+00:00,2021-10-19 18:26:00+00:00,SHP-002,SUP-03,Online
OR-004237,CUST-19790,2017-06-14 05:13:00+00:00,2017-06-19 09:16:00+00:00,2017-06-21 14:49:00+00:00,2017-06-20 18:57:00+00:00,SHP-002,SUP-07,Online
OR-004238,CUST-18952,2020-05-17 12:34:00+00:00,2020-05-19 21:27:00+00:00,2020-05-23 06:25:00+00:00,2020-06-22 13:56:00+00:00,SHP-003,SUP-06,Online
OR-004239,CUST-13150,2016-05-18 19:59:00+00:00,2016-05-21 09:55:00+00:00,2016-06-10 22:37:00+00:00,2016-06-03 02:16:00+00:00,SHP-002,SUP-01,Online
OR-004240,CUST-16017,2022-06-03 08:11:00+00:00,2022-06-03 08:17:00+00:00,2022-06-03 08:39:00+00:00,2022-06-03 08:31:00+00:00,SHP-004,SUP-08,Retail PoS
OR-004241,CUST-18760,2005-02-23 12:08:00+00:00,2005-02-23 12:16:00+00:00,2005-02-23 12:38:00+00:00,2005-02-23 12:38:00+00:00,SHP-004,SUP-10,Retail PoS
OR-004242,CUST-01192,2012-01-02 12:52:00+00:00,2012-01-04 14:57:00+00:00,2012-01-06 22:19:00+00:00,2012-01-06 13:43:00+00:00,SHP-001,SUP-03,Online
OR-004243,CUST-13854,2013-06-02 13:28:00+00:00,2013-06-08 01:01:00+00:00,2013-06-10 13:42:00+00:00,2013-06-09 21:12:00+00:00,SHP-001,SUP-04,Online
OR-004244,CUST-17310,2021-08-15 04:48:00+00:00,2021-08-15 04:54:00+00:00,2021-08-15 05:10:00+00:00,2021-08-15 05:14:00+00:00,SHP-004,SUP-01,Retail PoS
OR-004245,CUST-03569,2022-05-27 01:38:00+00:00,2022-05-27 01:45:00+00:00,2022-05-27 02:07:00+00:00,2022-05-27 02:02:00+00:00,SHP-004,SUP-09,Retail PoS
OR-004246,CUST-00058,2024-02-03 12:17:00+00:00,2024-02-03 12:24:00+00:00,2024-02-03 12:46:00+00:00,2024-02-03 12:37:00+00:00,SHP-004,SUP-01,Retail PoS
OR-004247,CUST-13290,2019-01-17 06:21:00+00:00,2019-01-25 03:48:00+00:00,2019-01-29 21:55:00+00:00,2019-01-27 13:04:00+00:00,SHP-002,SUP-04,Online
OR-004248,CUST-08297,2021-06-12 04:43:00+00:00,2021-06-21 13:30:00+00:00,2021-07-06 05:37:00+00:00,2021-06-27 07:09:00+00:00,SHP-003,SUP-01,Online
OR-004249,CUST-13864,2020-06-18 16:12:00+00:00,2020-06-18 16:19:00+00:00,2020-06-18 16:38:00+00:00,2020-06-18 16:27:00+00:00,SHP-004,SUP-03,Retail PoS
OR-004250,CUST-11291,2021-01-03 00:35:00+00:00,2021-01-03 00:43:00+00:00,2021-01-03 01:01:00+00:00,2021-01-03 00:59:00+00:00,SHP-004,SUP-08,Retail PoS
OR-004251,CUST-14668,2015-12-14 04:47:00+00:00,2015-12-19 09:34:00+00:00,2016-01-02 17:20:00+00:00,2016-01-28 16:28:00+00:00,SHP-002,SUP-10,Online
OR-004252,CUST-05596,2022-04-09 04:27:00+00:00,2022-04-18 12:26:00+00:00,2022-05-04 08:12:00+00:00,2022-05-12 00:55:00+00:00,SHP-003,SUP-08,Online
OR-004253,CUST-03370,2021-10-08 21:33:00+00:00,2021-10-16 17:08:00+00:00,2021-10-17 07:41:00+00:00,2021-10-17 02:58:00+00:00,SHP-003,SUP-04,Online
OR-004254,CUST-12744,2022-10-29 08:46:00+00:00,2022-11-05 20:43:00+00:00,2022-11-15 08:54:00+00:00,2022-11-23 00:18:00+00:00,SHP-003,SUP-08,Online
OR-004255,CUST-09614,2024-02-26 07:53:00+00:00,2024-02-26 08:02:00+00:00,2024-02-26 08:18:00+00:00,2024-02-26 08:14:00+00:00,SHP-004,SUP-01,Retail PoS
OR-004256,CUST-00320,2019-07-31 20:50:00+00:00,2019-08-05 21:53:00+00:00,2019-08-09 13:38:00+00:00,2019-08-07 07:33:00+00:00,SHP-002,SUP-09,Online
OR-004257,CUST-00986,2016-07-14 03:49:00+00:00,2016-07-14 03:54:00+00:00,2016-07-14 04:14:00+00:00,2016-07-14 04:29:00+00:00,SHP-004,SUP-05,Retail PoS
OR-004258,CUST-11573,2017-08-07 10:07:00+00:00,2017-08-07 10:17:00+00:00,2017-08-07 10:34:00+00:00,2017-08-07 10:36:00+00:00,SHP-004,SUP-02,Retail PoS
OR-004259,CUST-03488,2021-06-27 04:23:00+00:00,2021-06-29 14:17:00+00:00,2021-07-03 01:39:00+00:00,2021-07-02 02:13:00+00:00,SHP-005,SUP-01,Retail PoS
OR-004260,CUST-00113,2023-09-17 17:13:00+00:00,2023-09-17 17:22:00+00:00,2023-09-17 17:38:00+00:00,2023-09-17 17:42:00+00:00,SHP-004,SUP-10,Retail PoS
OR-004261,CUST-18972,2017-09-22 15:55:00+00:00,2017-09-29 00:47:00+00:00,2017-10-10 09:43:00+00:00,2017-10-09 08:54:00+00:00,SHP-001,SUP-03,Online
OR-004262,CUST-12364,2018-08-26 07:08:00+00:00,2018-09-02 22:37:00+00:00,2018-09-14 09:35:00+00:00,2018-09-06 00:20:00+00:00,SHP-002,SUP-09,Online
OR-004263,CUST-10392,2019-05-19 18:49:00+00:00,2019-05-19 18:58:00+00:00,2019-05-19 19:18:00+00:00,2019-05-19 19:16:00+00:00,SHP-004,SUP-07,Retail PoS
OR-004264,CUST-11173,2007-05-13 23:34:00+00:00,2007-05-17 15:01:00+00:00,2007-05-29 07:05:00+00:00,2007-05-25 14:15:00+00:00,SHP-002,SUP-06,Online
OR-004265,CUST-08347,2021-05-13 10:45:00+00:00,2021-05-19 17:29:00+00:00,2021-05-31 03:33:00+00:00,2021-06-14 07:29:00+00:00,SHP-001,SUP-06,Online
OR-004266,CUST-13588,2024-01-05 12:25:00+00:00,2024-01-13 10:15:00+00:00,2024-01-22 14:59:00+00:00,2024-01-19 15:13:00+00:00,SHP-002,SUP-07,Online
OR-004267,CUST-07270,2023-07-23 20:24:00+00:00,2023-07-31 04:55:00+00:00,2023-08-19 23:06:00+00:00,2023-08-10 21:39:00+00:00,SHP-003,SUP-01,Online
OR-004268,CUST-09345,2019-08-18 09:19:00+00:00,2019-08-18 09:26:00+00:00,2019-08-18 09:45:00+00:00,2019-08-18 09:55:00+00:00,SHP-004,SUP-01,Retail PoS
OR-004269,CUST-13768,2021-11-04 04:35:00+00:00,2021-11-10 01:49:00+00:00,2021-11-24 04:21:00+00:00,2021-12-23 05:52:00+00:00,SHP-002,SUP-01,Online
OR-004270,CUST-11251,2021-07-14 23:13:00+00:00,2021-07-16 23:32:00+00:00,2021-07-31 06:05:00+00:00,2021-07-19 21:29:00+00:00,SHP-001,SUP-02,Online
OR-004271,CUST-17745,2023-07-30 11:30:00+00:00,2023-07-30 11:35:00+00:00,2023-07-30 11:58:00+00:00,2023-07-30 11:47:00+00:00,SHP-004,SUP-07,Retail PoS
OR-004272,CUST-00736,2022-05-14 09:51:00+00:00,2022-05-21 20:50:00+00:00,2022-06-11 04:39:00+00:00,2022-06-23 08:07:00+00:00,SHP-003,SUP-07,Online
OR-004273,CUST-02959,2022-01-20 03:29:00+00:00,2022-01-20 03:34:00+00:00,2022-01-20 03:50:00+00:00,2022-01-20 03:44:00+00:00,SHP-004,SUP-08,Retail PoS
OR-004274,CUST-08192,2022-11-15 10:23:00+00:00,2022-11-24 12:24:00+00:00,2022-12-13 15:14:00+00:00,2022-12-13 11:23:00+00:00,SHP-001,SUP-01,Online
OR-004275,CUST-01225,2023-07-01 15:20:00+00:00,2023-07-02 19:49:00+00:00,2023-07-04 08:02:00+00:00,2023-08-03 23:26:00+00:00,SHP-003,SUP-08,Online
OR-004276,CUST-14401,2021-08-11 00:29:00+00:00,2021-08-14 20:27:00+00:00,2021-08-22 03:04:00+00:00,2021-08-19 11:24:00+00:00,SHP-003,SUP-10,Online
OR-004277,CUST-15437,2007-05-07 10:05:00+00:00,2007-05-08 18:57:00+00:00,2007-05-23 17:19:00+00:00,2007-05-22 03:09:00+00:00,SHP-003,SUP-05,Online
OR-004278,CUST-13819,2018-10-20 20:39:00+00:00,2018-10-27 19:36:00+00:00,2018-11-09 07:28:00+00:00,2018-12-01 16:11:00+00:00,SHP-002,SUP-03,Online
OR-004279,CUST-07619,2023-06-21 10:22:00+00:00,2023-06-30 14:44:00+00:00,2023-07-07 23:55:00+00:00,2023-07-05 12:32:00+00:00,SHP-001,SUP-10,Online
OR-004280,CUST-09707,2023-10-21 01:37:00+00:00,2023-10-21 01:46:00+00:00,2023-10-21 02:01:00+00:00,2023-10-21 01:55:00+00:00,SHP-004,SUP-01,Retail PoS
OR-004281,CUST-08967,2021-10-24 00:07:00+00:00,2021-10-31 02:16:00+00:00,2021-11-09 23:28:00+00:00,2021-11-11 01:19:00+00:00,SHP-001,SUP-01,Online
OR-004282,CUST-18554,2023-10-20 05:31:00+00:00,2023-10-20 05:41:00+00:00,2023-10-20 05:54:00+00:00,2023-10-20 05:53:00+00:00,SHP-004,SUP-08,Retail PoS
OR-004283,CUST-11604,2024-05-08 21:21:00+00:00,2024-05-08 21:28:00+00:00,2024-05-08 21:42:00+00:00,2024-05-08 21:56:00+00:00,SHP-004,SUP-08,Retail PoS
OR-004284,CUST-01643,2010-02-17 13:31:00+00:00,2010-02-27 22:49:00+00:00,2010-03-17 19:18:00+00:00,2010-03-14 17:24:00+00:00,SHP-002,SUP-03,Online
OR-004285,CUST-18687,2020-07-25 17:01:00+00:00,2020-07-28 22:30:00+00:00,2020-08-14 09:56:00+00:00,2020-08-06 09:50:00+00:00,SHP-003,SUP-02,Online
OR-004286,CUST-10701,2023-11-03 06:18:00+00:00,2023-11-06 17:33:00+00:00,2023-11-22 15:01:00+00:00,2023-12-10 22:09:00+00:00,SHP-001,SUP-09,Online
OR-004287,CUST-19183,2022-02-18 16:34:00+00:00,2022-02-23 18:33:00+00:00,2022-03-04 17:28:00+00:00,2022-02-26 02:14:00+00:00,SHP-001,SUP-10,Online
OR-004288,CUST-11366,2019-12-17 09:24:00+00:00,2019-12-19 15:36:00+00:00,2020-01-05 10:26:00+00:00,2020-01-12 06:35:00+00:00,SHP-003,SUP-01,Online
OR-004289,CUST-15456,2023-01-26 18:54:00+00:00,2023-02-06 01:20:00+00:00,2023-02-10 11:06:00+00:00,2023-03-03 15:06:00+00:00,SHP-002,SUP-01,Online
OR-004290,CUST-11552,2015-01-19 10:41:00+00:00,2015-01-20 15:47:00+00:00,2015-01-30 10:25:00+00:00,2015-01-26 13:26:00+00:00,SHP-001,SUP-09,Online
OR-004291,CUST-07834,2020-12-02 16:10:00+00:00,2020-12-02 16:20:00+00:00,2020-12-02 16:30:00+00:00,2020-12-02 16:43:00+00:00,SHP-004,SUP-06,Retail PoS
OR-004292,CUST-08675,2024-02-10 07:04:00+00:00,2024-02-10 07:11:00+00:00,2024-02-10 07:30:00+00:00,2024-02-10 07:39:00+00:00,SHP-004,SUP-07,Retail PoS
OR-004293,CUST-15012,2021-05-03 06:56:00+00:00,2021-05-03 07:05:00+00:00,2021-05-03 07:23:00+00:00,2021-05-03 07:21:00+00:00,SHP-004,SUP-05,Retail PoS
OR-004294,CUST-04937,2019-03-19 11:42:00+00:00,2019-03-19 11:50:00+00:00,2019-03-19 12:03:00+00:00,2019-03-19 12:14:00+00:00,SHP-004,SUP-08,Retail PoS
OR-004295,CUST-10268,2024-04-04 17:17:00+00:00,2024-04-12 01:34:00+00:00,2024-04-19 23:15:00+00:00,2024-05-15 14:23:00+00:00,SHP-003,SUP-10,Online
OR-004296,CUST-03905,2023-04-07 17:51:00+00:00,2023-04-18 12:12:00+00:00,2023-04-30 22:57:00+00:00,2023-05-25 06:05:00+00:00,SHP-003,SUP-01,Online
OR-004297,CUST-17338,2017-02-23 08:29:00+00:00,2017-02-25 22:12:00+00:00,2017-03-18 06:08:00+00:00,2017-03-27 22:56:00+00:00,SHP-001,SUP-05,Online
OR-004298,CUST-07247,2024-02-28 03:57:00+00:00,2024-03-01 20:52:00+00:00,2024-03-14 20:36:00+00:00,2024-03-08 21:03:00+00:00,SHP-001,SUP-04,Online
OR-004299,CUST-16756,2016-07-27 14:46:00+00:00,2016-07-27 14:56:00+00:00,2016-07-27 15:14:00+00:00,2016-07-27 15:25:00+00:00,SHP-004,SUP-01,Retail PoS
OR-004300,CUST-09225,2024-03-09 17:45:00+00:00,2024-03-13 06:36:00+00:00,2024-03-22 13:34:00+00:00,2024-04-05 10:50:00+00:00,SHP-005,SUP-04,Retail PoS
OR-004301,CUST-15468,2022-09-30 22:01:00+00:00,2022-09-30 22:09:00+00:00,2022-09-30 22:31:00+00:00,2022-09-30 22:32:00+00:00,SHP-004,SUP-07,Retail PoS
OR-004302,CUST-04419,2020-02-03 02:59:00+00:00,2020-02-05 20:37:00+00:00,2020-02-20 03:39:00+00:00,2020-02-19 08:07:00+00:00,SHP-001,SUP-04,Online
OR-004303,CUST-10421,2018-11-25 06:13:00+00:00,2018-12-02 02:46:00+00:00,2018-12-08 09:05:00+00:00,2019-01-05 18:51:00+00:00,SHP-001,SUP-04,Online
OR-004304,CUST-14263,2022-05-27 01:16:00+00:00,2022-06-05 09:23:00+00:00,2022-06-15 22:12:00+00:00,2022-06-30 02:23:00+00:00,SHP-001,SUP-05,Online
OR-004305,CUST-00088,2018-07-01 01:23:00+00:00,2018-07-02 08:02:00+00:00,2018-07-12 20:48:00+00:00,2018-07-06 08:37:00+00:00,SHP-002,SUP-03,Online
OR-004306,CUST-19899,2022-12-01 16:52:00+00:00,2022-12-02 17:34:00+00:00,2022-12-14 09:44:00+00:00,2022-12-12 20:52:00+00:00,SHP-002,SUP-07,Online
OR-004307,CUST-05701,2015-12-24 15:48:00+00:00,2015-12-24 15:58:00+00:00,2015-12-24 16:12:00+00:00,2015-12-24 16:04:00+00:00,SHP-004,SUP-10,Retail PoS
OR-004308,CUST-10875,2020-07-27 09:12:00+00:00,2020-07-27 09:18:00+00:00,2020-07-27 09:38:00+00:00,2020-07-27 09:37:00+00:00,SHP-004,SUP-06,Retail PoS
OR-004309,CUST-14698,2019-07-19 13:17:00+00:00,2019-07-21 14:49:00+00:00,2019-08-01 14:20:00+00:00,2019-07-30 11:21:00+00:00,SHP-003,SUP-10,Online
OR-004310,CUST-03061,2023-05-21 15:46:00+00:00,2023-05-28 02:03:00+00:00,2023-06-09 23:53:00+00:00,2023-06-06 05:44:00+00:00,SHP-001,SUP-05,Online
OR-004311,CUST-12354,2022-09-03 11:40:00+00:00,2022-09-11 04:59:00+00:00,2022-09-19 12:58:00+00:00,2022-09-18 19:42:00+00:00,SHP-003,SUP-08,Online
OR-004312,CUST-15982,2024-06-13 10:15:00+00:00,2024-06-22 22:29:00+00:00,2024-07-10 14:36:00+00:00,2024-07-07 03:16:00+00:00,SHP-001,SUP-09,Online
OR-004313,CUST-10261,2017-09-27 04:56:00+00:00,2017-09-27 05:01:00+00:00,2017-09-27 05:19:00+00:00,2017-09-27 05:15:00+00:00,SHP-004,SUP-02,Retail PoS
OR-004314,CUST-06739,2023-02-19 14:10:00+00:00,2023-02-28 02:29:00+00:00,2023-03-01 22:20:00+00:00,2023-03-01 18:45:00+00:00,SHP-002,SUP-09,Online
OR-004315,CUST-09325,2017-07-19 05:06:00+00:00,2017-07-23 21:10:00+00:00,2017-08-02 23:47:00+00:00,2017-07-27 12:06:00+00:00,SHP-002,SUP-04,Online
OR-004316,CUST-17023,2011-10-29 18:03:00+00:00,2011-11-05 10:04:00+00:00,2011-11-25 18:37:00+00:00,2011-11-17 16:26:00+00:00,SHP-001,SUP-07,Online
OR-004317,CUST-15539,2018-04-26 12:23:00+00:00,2018-04-26 12:31:00+00:00,2018-04-26 12:47:00+00:00,2018-04-26 12:55:00+00:00,SHP-004,SUP-08,Retail PoS
OR-004318,CUST-17186,2024-04-28 07:12:00+00:00,2024-05-05 20:14:00+00:00,2024-05-09 16:46:00+00:00,2024-05-08 05:35:00+00:00,SHP-001,SUP-07,Online
OR-004319,CUST-11247,2024-02-01 16:18:00+00:00,2024-02-10 17:06:00+00:00,2024-02-17 10:19:00+00:00,2024-02-13 21:18:00+00:00,SHP-001,SUP-01,Online
OR-004320,CUST-13813,2004-11-25 03:37:00+00:00,2004-11-29 22:44:00+00:00,2004-12-10 11:13:00+00:00,2005-01-01 04:35:00+00:00,SHP-001,SUP-10,Online
OR-004321,CUST-17039,2024-05-31 07:58:00+00:00,2024-06-07 06:39:00+00:00,2024-06-08 13:09:00+00:00,2024-07-03 05:47:00+00:00,SHP-001,SUP-01,Online
OR-004322,CUST-08772,2019-11-01 06:41:00+00:00,2019-11-07 12:31:00+00:00,2019-11-27 18:06:00+00:00,2019-12-25 17:27:00+00:00,SHP-005,SUP-02,Retail PoS
OR-004323,CUST-12575,2024-03-26 01:53:00+00:00,2024-03-30 13:06:00+00:00,2024-04-05 22:24:00+00:00,2024-04-28 08:35:00+00:00,SHP-001,SUP-09,Online
OR-004324,CUST-05612,2024-01-08 05:57:00+00:00,2024-01-08 06:06:00+00:00,2024-01-08 06:19:00+00:00,2024-01-08 06:12:00+00:00,SHP-004,SUP-02,Retail PoS
OR-004325,CUST-11313,2021-06-16 05:16:00+00:00,2021-06-24 13:17:00+00:00,2021-06-27 23:32:00+00:00,2021-06-25 23:55:00+00:00,SHP-001,SUP-04,Online
OR-004326,CUST-11255,2024-06-13 07:34:00+00:00,2024-06-13 07:42:00+00:00,2024-06-13 08:03:00+00:00,2024-06-13 08:06:00+00:00,SHP-004,SUP-10,Retail PoS
OR-004327,CUST-19304,2024-05-01 13:04:00+00:00,2024-05-01 13:12:00+00:00,2024-05-01 13:32:00+00:00,2024-05-01 13:43:00+00:00,SHP-004,SUP-07,Retail PoS
OR-004328,CUST-02941,2007-07-04 03:37:00+00:00,2007-07-14 00:45:00+00:00,2007-07-31 15:24:00+00:00,2007-08-03 04:44:00+00:00,SHP-003,SUP-03,Online
OR-004329,CUST-06847,2022-09-08 22:55:00+00:00,2022-09-08 23:03:00+00:00,2022-09-08 23:17:00+00:00,2022-09-08 23:29:00+00:00,SHP-004,SUP-07,Retail PoS
OR-004330,CUST-10155,2024-05-11 04:39:00+00:00,2024-05-11 04:49:00+00:00,2024-05-11 05:09:00+00:00,2024-05-11 05:17:00+00:00,SHP-004,SUP-01,Retail PoS
OR-004331,CUST-18523,2022-04-11 18:16:00+00:00,2022-04-14 00:44:00+00:00,2022-04-29 11:04:00+00:00,2022-04-21 14:41:00+00:00,SHP-001,SUP-07,Online
OR-004332,CUST-02420,2011-09-09 09:30:00+00:00,2011-09-12 03:15:00+00:00,2011-09-24 01:46:00+00:00,2011-09-22 22:16:00+00:00,SHP-001,SUP-03,Online
OR-004333,CUST-03388,2022-05-25 14:44:00+00:00,2022-06-01 03:09:00+00:00,2022-06-03 04:45:00+00:00,2022-06-02 18:09:00+00:00,SHP-003,SUP-09,Online
OR-004334,CUST-15011,2021-04-13 06:51:00+00:00,2021-04-15 08:36:00+00:00,2021-04-24 09:55:00+00:00,2021-04-18 15:26:00+00:00,SHP-001,SUP-02,Online
OR-004335,CUST-07260,2022-05-12 19:28:00+00:00,2022-05-20 20:37:00+00:00,2022-05-26 07:32:00+00:00,2022-05-22 10:25:00+00:00,SHP-003,SUP-06,Online
OR-004336,CUST-02062,2022-08-15 16:18:00+00:00,2022-08-15 16:24:00+00:00,2022-08-15 16:42:00+00:00,2022-08-15 16:50:00+00:00,SHP-004,SUP-02,Retail PoS
OR-004337,CUST-13523,2023-09-20 13:44:00+00:00,2023-09-25 00:55:00+00:00,2023-10-15 21:40:00+00:00,2023-11-12 07:35:00+00:00,SHP-001,SUP-05,Online
OR-004338,CUST-08613,2020-10-08 12:53:00+00:00,2020-10-12 20:54:00+00:00,2020-10-14 10:24:00+00:00,2020-10-14 07:26:00+00:00,SHP-003,SUP-08,Online
OR-004339,CUST-11792,2016-11-01 04:21:00+00:00,2016-11-08 00:54:00+00:00,2016-11-08 19:34:00+00:00,2016-11-08 14:07:00+00:00,SHP-003,SUP-09,Online
OR-004340,CUST-07914,2014-12-15 00:37:00+00:00,2014-12-15 00:45:00+00:00,2014-12-15 01:01:00+00:00,2014-12-15 00:53:00+00:00,SHP-004,SUP-03,Retail PoS
OR-004341,CUST-00454,2012-08-13 22:19:00+00:00,2012-08-24 17:58:00+00:00,2012-09-09 19:11:00+00:00,2012-09-01 16:11:00+00:00,SHP-002,SUP-10,Online
OR-004342,CUST-12479,2018-04-14 21:52:00+00:00,2018-04-25 15:11:00+00:00,2018-05-09 07:07:00+00:00,2018-05-16 09:58:00+00:00,SHP-002,SUP-10,Online
OR-004343,CUST-06295,2023-06-04 10:47:00+00:00,2023-06-04 10:53:00+00:00,2023-06-04 11:09:00+00:00,2023-06-04 11:19:00+00:00,SHP-004,SUP-01,Retail PoS
OR-004344,CUST-09146,2020-09-02 20:42:00+00:00,2020-09-13 14:54:00+00:00,2020-09-23 09:42:00+00:00,2020-10-06 03:22:00+00:00,SHP-002,SUP-05,Online
OR-004345,CUST-07469,2023-09-28 22:53:00+00:00,2023-09-28 23:02:00+00:00,2023-09-28 23:18:00+00:00,2023-09-28 23:22:00+00:00,SHP-004,SUP-08,Retail PoS
OR-004346,CUST-17513,2021-01-19 07:03:00+00:00,2021-01-24 12:34:00+00:00,2021-01-25 19:46:00+00:00,2021-02-16 19:33:00+00:00,SHP-002,SUP-01,Online
OR-004347,CUST-02904,2024-06-12 21:13:00+00:00,2024-06-12 21:18:00+00:00,2024-06-12 21:33:00+00:00,2024-06-12 21:36:00+00:00,SHP-004,SUP-07,Retail PoS
OR-004348,CUST-05813,2022-11-23 00:56:00+00:00,2022-11-26 01:26:00+00:00,2022-12-03 04:38:00+00:00,2022-11-28 18:33:00+00:00,SHP-001,SUP-02,Online
OR-004349,CUST-09878,2009-08-09 16:05:00+00:00,2009-08-09 16:15:00+00:00,2009-08-09 16:27:00+00:00,2009-08-09 16:44:00+00:00,SHP-004,SUP-03,Retail PoS
OR-004350,CUST-09283,2024-05-07 23:57:00+00:00,2024-05-11 17:22:00+00:00,2024-05-20 09:06:00+00:00,2024-06-18 09:41:00+00:00,SHP-003,SUP-10,Online
OR-004351,CUST-00529,2022-04-03 22:49:00+00:00,2022-04-14 16:43:00+00:00,2022-04-22 09:30:00+00:00,2022-04-16 11:43:00+00:00,SHP-003,SUP-05,Online
OR-004352,CUST-17302,2022-02-08 18:20:00+00:00,2022-02-19 00:08:00+00:00,2022-03-07 05:05:00+00:00,2022-03-01 13:32:00+00:00,SHP-003,SUP-10,Online
OR-004353,CUST-08448,2020-12-03 08:26:00+00:00,2020-12-08 11:51:00+00:00,2020-12-23 20:25:00+00:00,2020-12-25 03:50:00+00:00,SHP-001,SUP-08,Online
OR-004354,CUST-11166,2020-01-23 17:28:00+00:00,2020-01-23 17:33:00+00:00,2020-01-23 17:54:00+00:00,2020-01-23 18:01:00+00:00,SHP-004,SUP-02,Retail PoS
OR-004355,CUST-17995,2009-10-24 18:03:00+00:00,2009-10-24 18:08:00+00:00,2009-10-24 18:27:00+00:00,2009-10-24 18:33:00+00:00,SHP-004,SUP-05,Retail PoS
OR-004356,CUST-09209,2016-12-20 10:38:00+00:00,2016-12-21 14:10:00+00:00,2017-01-05 05:10:00+00:00,2016-12-28 10:56:00+00:00,SHP-003,SUP-10,Online
OR-004357,CUST-05253,2024-04-19 14:51:00+00:00,2024-04-29 23:02:00+00:00,2024-05-19 06:04:00+00:00,2024-05-05 18:25:00+00:00,SHP-003,SUP-06,Online
OR-004358,CUST-08200,2024-05-10 04:55:00+00:00,2024-05-18 12:47:00+00:00,2024-06-05 15:16:00+00:00,2024-06-24 03:50:00+00:00,SHP-003,SUP-08,Online
OR-004359,CUST-18814,2023-06-12 02:07:00+00:00,2023-06-12 02:13:00+00:00,2023-06-12 02:33:00+00:00,2023-06-12 02:31:00+00:00,SHP-004,SUP-04,Retail PoS
OR-004360,CUST-05035,2024-04-17 03:32:00+00:00,2024-04-17 03:39:00+00:00,2024-04-17 03:53:00+00:00,2024-04-17 04:04:00+00:00,SHP-004,SUP-04,Retail PoS
OR-004361,CUST-16952,2023-12-23 18:56:00+00:00,2023-12-23 19:06:00+00:00,2023-12-23 19:18:00+00:00,2023-12-23 19:35:00+00:00,SHP-004,SUP-07,Retail PoS
OR-004362,CUST-01107,2016-07-31 10:40:00+00:00,2016-08-09 08:40:00+00:00,2016-08-15 03:42:00+00:00,2016-08-12 13:32:00+00:00,SHP-001,SUP-06,Online
OR-004363,CUST-04464,2018-09-11 12:30:00+00:00,2018-09-11 12:37:00+00:00,2018-09-11 12:53:00+00:00,2018-09-11 13:01:00+00:00,SHP-004,SUP-05,Retail PoS
OR-004364,CUST-11117,2021-07-23 10:54:00+00:00,2021-07-25 06:48:00+00:00,2021-07-30 19:52:00+00:00,2021-08-07 15:24:00+00:00,SHP-003,SUP-08,Online
OR-004365,CUST-19597,2022-09-17 19:05:00+00:00,2022-09-17 19:11:00+00:00,2022-09-17 19:25:00+00:00,2022-09-17 19:45:00+00:00,SHP-004,SUP-09,Retail PoS
OR-004366,CUST-09308,2020-07-05 16:26:00+00:00,2020-07-05 16:34:00+00:00,2020-07-05 16:52:00+00:00,2020-07-05 16:57:00+00:00,SHP-004,SUP-05,Retail PoS
OR-004367,CUST-19480,2020-04-16 23:55:00+00:00,2020-04-20 16:36:00+00:00,2020-05-02 23:12:00+00:00,2020-05-25 18:15:00+00:00,SHP-003,SUP-04,Online
OR-004368,CUST-08635,2023-06-08 17:33:00+00:00,2023-06-08 17:41:00+00:00,2023-06-08 18:03:00+00:00,2023-06-08 18:12:00+00:00,SHP-004,SUP-02,Retail PoS
OR-004369,CUST-09566,2024-02-21 10:54:00+00:00,2024-02-27 16:32:00+00:00,2024-03-16 09:11:00+00:00,2024-04-14 14:40:00+00:00,SHP-003,SUP-07,Online
OR-004370,CUST-15478,2024-04-02 05:57:00+00:00,2024-04-02 06:03:00+00:00,2024-04-02 06:18:00+00:00,2024-04-02 06:36:00+00:00,SHP-004,SUP-05,Retail PoS
OR-004371,CUST-07560,2023-02-18 10:45:00+00:00,2023-02-25 13:15:00+00:00,2023-03-09 21:00:00+00:00,2023-03-02 16:48:00+00:00,SHP-003,SUP-07,Online
OR-004372,CUST-10165,2019-03-21 13:51:00+00:00,2019-03-30 05:05:00+00:00,2019-04-10 02:49:00+00:00,2019-04-22 19:49:00+00:00,SHP-005,SUP-01,Retail PoS
